is_auth,is_order,is_payment,z_latency,z_errors,z_warns,traffic_delta,anomaly_count,label
0,1,0,5.468,1.156,14.072,-0.017,2,1
0,1,0,0.25,-0.206,-0.353,0.046,0,0
0,1,0,-0.218,0.024,-0.134,0.183,0,0
1,0,0,6.273,-0.117,5.961,3.757,3,1
0,1,0,-0.095,-0.379,0.458,-0.05,0,0
0,1,0,-0.607,0.64,0.073,0.023,0,0
0,1,0,1.258,-0.217,0.067,0.012,0,0
1,0,0,1.509,-0.201,0.565,-0.054,0,0
1,0,0,0.088,0.256,-0.008,-0.026,0,0
1,0,0,0.532,0.075,-0.176,-0.174,0,0
0,0,1,-1.983,0.225,0.141,-0.108,0,0
1,0,0,4.948,1.805,13.001,0.021,2,1
0,1,0,7.505,0.528,3.728,-0.075,2,1
0,0,1,-1.541,-0.484,-0.106,-0.044,0,0
0,1,0,-1.918,-0.059,-0.425,-0.055,0,0
0,1,0,1.549,0.229,0.033,0.063,0,0
1,0,0,4.534,0.994,12.759,0.05,2,1
0,1,0,0.055,0.507,-0.25,0.111,0,0
1,0,0,-0.021,-0.285,-0.21,0.161,0,0
0,1,0,5.391,0.592,8.295,2.613,3,1
0,0,1,-1.01,0.256,-0.372,0.066,0,0
0,0,1,-0.271,-0.16,-0.071,0.057,0,0
1,0,0,7.695,-0.149,6.69,5.775,3,1
0,0,1,0.286,0.155,0.51,-0.068,0,0
0,0,1,-0.552,-0.485,0.369,-0.062,0,0
1,0,0,1.162,-0.009,0.586,-0.041,0,0
0,0,1,1.057,-0.041,-0.4,-0.071,0,0
1,0,0,5.109,1.529,18.398,-0.056,2,1
0,1,0,0.09,-0.214,-0.697,0.073,0,0
1,0,0,0.036,-0.343,-0.141,0.069,0,0
0,0,1,9.838,-0.102,4.954,3.559,3,1
0,1,0,0.045,17.262,18.175,-0.125,2,1
0,0,1,5.474,-0.426,11.349,-0.362,2,1
1,0,0,-0.014,-0.172,-0.638,0.205,0,0
0,0,1,0.243,0.182,-0.4,-0.115,0,0
0,1,0,8.5,-0.505,4.714,3.857,3,1
0,1,0,5.955,1.749,10.315,0.102,2,1
1,0,0,3.528,-0.243,0.633,1.942,2,0
0,0,1,3.101,63.537,14.067,-0.06,3,1
0,0,1,1.754,-0.667,-0.4,-0.004,0,0
0,1,0,4.215,-0.218,6.635,3.748,3,1
0,1,0,0.392,10.809,8.431,-0.08,2,1
0,1,0,4.889,1.426,14.244,-0.005,2,1
0,1,0,1.003,0.075,0.097,0.033,0,0
0,0,1,3.788,0.972,11.72,-0.037,2,1
1,0,0,5.313,29.442,11.964,-0.058,3,1
0,1,0,7.672,-0.386,8.022,5.474,3,1
0,1,0,-0.528,-0.172,-0.319,-0.072,0,0
0,1,0,-0.965,0.028,0.705,-0.071,0,0
0,0,1,-0.102,-0.048,1.178,0.107,0,0
1,0,0,0.658,0.766,0.451,-0.007,0,0
1,0,0,-0.106,-0.02,0.288,0.073,0,0
0,1,0,0.025,0.494,0.206,-0.148,0,0
0,0,1,0.882,-0.227,-0.4,0.004,0,0
1,0,0,0.333,0.08,-0.8,-0.02,0,0
1,0,0,-1.191,0.032,0.302,0.08,0,0
1,0,0,3,15.559,19.171,0.015,3,1
1,0,0,3.718,-0.138,4.508,3.051,3,1
1,0,0,-0.848,0.162,-0.58,-0.032,0,0
0,1,0,0.309,-0.287,1.285,0.02,0,0
0,1,0,0.791,0.274,0.325,-0.118,0,0
0,1,0,0.655,0.002,1.93,3.181,1,0
0,1,0,2.532,11.823,12.826,0,3,1
1,0,0,-0.247,-0.667,0.752,-0.054,0,0
0,0,1,12.291,-0.324,2.788,0.023,2,1
0,0,1,1.896,42.875,14.156,0.037,2,1
0,1,0,6.95,0.636,6.641,0.044,2,1
1,0,0,1.286,0.07,0.851,1.802,1,0
0,1,0,3.64,-0.246,5.391,-0.285,2,1
0,0,1,0.034,46.57,9.42,-0.015,2,1
0,0,1,8.715,0.314,5.912,0.052,2,1
1,0,0,-0.511,0.343,-0.285,-0.049,0,0
0,1,0,1.753,6.135,8.609,0.052,2,1
0,0,1,-1.67,0.56,0.9,0.023,0,0
0,0,1,11.467,0.012,4.917,0.003,2,1
1,0,0,0.024,-0.141,-0.279,-0.008,0,0
0,1,0,9.673,0.203,2.48,0.034,2,1
0,0,1,0.782,62.402,10.37,0.098,2,1
0,1,0,5.053,0.149,4.93,-0.11,2,1
1,0,0,5.45,1.559,16.574,-0.026,2,1
0,0,1,6.819,0.159,10.945,-0.132,2,1
0,0,1,3.2,43.619,10.505,-0.116,3,1
1,0,0,-0.425,-0.242,0.16,0.017,0,0
0,1,0,-1.135,-0.033,0.067,0.066,0,0
0,1,0,3.162,0.995,9.657,0.063,2,1
0,1,0,0.319,0.118,-0.583,0.016,0,0
0,0,1,2.501,1.132,9.915,0.088,2,1
1,0,0,0.377,-0.157,-0.117,0.065,0,0
0,0,1,-1.533,-0.667,-0.4,0.034,0,0
0,1,0,-0.066,-0.342,0.817,0.001,0,0
0,0,1,0.089,-0.137,0.222,0.099,0,0
1,0,0,-0.412,-0.437,0.431,0.106,0,0
1,0,0,-0.515,-0.284,0.143,-0.045,0,0
0,1,0,9.824,0.449,3.071,-0.003,2,1
1,0,0,0.65,-0.474,0.095,-0.025,0,0
1,0,0,-1.224,0.301,-0.006,-0.193,0,0
0,0,1,0.377,0.122,0.1,2.472,1,0
1,0,0,-0.507,-0.019,0.949,0.101,0,0
0,0,1,1.028,-0.18,-0.2,-0.044,0,0
0,1,0,1.426,-0.322,1.07,2.459,1,0
0,1,0,-1.478,0.089,0.406,0.028,0,0
0,1,0,-2.154,0.336,0.396,-0.115,0,0
0,1,0,-1.525,-0.137,-0.056,0.06,0,0
0,0,1,-0.054,-0.209,-0.081,-0.028,0,0
0,0,1,3.78,1.659,17.264,-0.043,2,1
0,0,1,-0.964,0.085,-0.126,-0.038,0,0
0,1,0,-1.255,0.087,-0.755,0.106,0,0
0,0,1,-2.055,0.137,-0.4,-0.027,0,0
1,0,0,1.274,-0.166,0.459,0.086,0,0
0,1,0,-1.27,-0.069,0.733,-0.004,0,0
1,0,0,0.105,-0.039,-0.327,0.087,0,0
1,0,0,2.281,1.556,19.402,-0.011,1,1
0,0,1,-0.544,-0.351,0.06,-0.114,0,0
0,0,1,2.492,0.097,-0.181,-0.018,0,0
0,1,0,-0.253,0.074,-0.236,0.12,0,0
1,0,0,2.006,1.501,13.658,0.085,1,1
1,0,0,9.35,-0.028,5.522,4.35,3,1
0,1,0,-0.726,-0.222,-0.264,0.05,0,0
0,1,0,0.903,-0.06,-0.139,0.057,0,0
0,0,1,0.939,0.201,-0.249,-0.07,0,0
0,0,1,-0.525,-0.097,-0.363,-0.056,0,0
0,0,1,-0.226,0.087,0.216,-0.092,0,0
0,0,1,2.526,27.416,18.098,0.062,3,1
0,0,1,-1.018,0.057,0.485,-0.129,0,0
0,0,1,0.231,0.263,-0.4,-0.007,0,0
1,0,0,-0.425,-0.287,0.04,0.035,0,0
0,1,0,0.43,-0.568,-0.276,0.048,0,0
1,0,0,5.441,-0.273,7.044,5.138,3,1
0,1,0,-1.104,-0.352,-0.088,0.092,0,0
1,0,0,0.006,0.226,0.469,-0.044,0,0
0,1,0,0.56,0.035,0.371,-0.182,0,0
1,0,0,0.533,-0.463,-0.154,0.026,0,0
1,0,0,4.142,1.406,11.546,-0.001,2,1
0,1,0,0.838,-0.511,-0.158,0.04,0,0
0,1,0,1.686,0.561,0.892,2.477,1,0
0,0,1,0.195,0.216,0.531,-0.011,0,0
1,0,0,0.488,9.691,13.323,-0.03,2,1
0,1,0,1.292,0.282,0.021,0.041,0,0
0,0,1,2.382,-0.152,1.351,3.363,1,0
0,0,1,-0.118,0.827,-0.4,-0.015,0,0
0,1,0,-0.236,0.057,-0.069,-0.066,0,0
0,0,1,-0.731,-0.167,-0.129,-0.139,0,0
0,0,1,6.324,-0.064,7.564,-0.155,2,1
0,1,0,9.542,-0.261,4.861,-0.169,2,1
0,0,1,2.881,0.75,13.737,-0.139,2,1
1,0,0,0.496,-0.123,-0.35,0.033,0,0
0,1,0,1.379,0.266,0.447,0.014,0,0
1,0,0,5.128,0.138,7.532,3.07,3,1
1,0,0,-1.688,-0.369,0.007,-0.052,0,0
0,1,0,0.046,0.002,-0.125,0.01,0,0
0,0,1,-0.86,0.107,0.323,0.149,0,0
0,0,1,0.063,-0.092,-0.274,-0.064,0,0
0,0,1,-0.224,-0.304,-0.4,0.015,0,0
1,0,0,6.073,-0.022,4.779,5.874,3,1
0,1,0,0.418,0.365,-0.36,-0.037,0,0
1,0,0,0.344,-0.239,0.067,0.015,0,0
1,0,0,-0.547,0.077,-0.307,-0.009,0,0
0,0,1,3.657,0.969,13.737,0.041,2,1
0,0,1,-2.129,0.238,-0.09,-0.082,0,0
0,1,0,-1.474,0.013,-0.349,0.096,0,0
0,1,0,1.392,0.002,-1.08,-0.048,0,0
0,1,0,0.756,0.18,0.07,-0.028,0,0
0,1,0,5.115,-0.628,5.62,5.627,3,1
0,0,1,1.063,-0.28,-0.142,-0.083,0,0
0,1,0,13.049,-0.158,4.037,0.02,2,1
0,1,0,-1.783,0.439,-0.516,-0.06,0,0
0,1,0,1.939,1.259,18.216,-0.032,1,1
1,0,0,-0.461,-0.498,0.224,0.018,0,0
1,0,0,7.76,-0.276,2.587,0.013,2,1
0,0,1,0.455,-0.397,0.273,-0.125,0,0
1,0,0,9.111,0.757,4.427,-0.017,2,1
0,1,0,4.864,-0.228,5.036,-0.072,2,1
0,1,0,9.138,-0.136,5.244,4.798,3,1
1,0,0,0.775,0.118,0.441,0.031,0,0
0,0,1,0.749,-0.284,-0.087,-0.016,0,0
1,0,0,5.009,10.401,10.019,-0.011,3,1
1,0,0,0.726,0.373,-0.675,-0.08,0,0
0,0,1,0.525,43.129,14.499,-0.169,2,1
0,0,1,2.383,-0.243,1.383,3.319,1,0
1,0,0,-0.336,0.046,0.255,-0.049,0,0
0,0,1,4.709,-0.148,6.905,4.244,3,1
0,0,1,8.458,0.258,4.798,-0.024,2,1
1,0,0,-0.861,-0.04,-0.366,-0.093,0,0
0,1,0,-0.564,-0.051,-0.17,0.076,0,0
0,0,1,0.202,0.232,-0.4,-0.008,0,0
1,0,0,-0.623,0.382,0.572,-0.044,0,0
1,0,0,4.071,-0.232,4.078,2.552,3,1
0,1,0,-0.009,-0.147,0.29,-0.059,0,0
1,0,0,2.939,21.186,20.377,-0.055,3,1
0,0,1,-0.015,0.164,0.628,-0.013,0,0
1,0,0,0.245,0.066,-0.339,0.04,0,0
1,0,0,0.199,-0.201,0.313,0.031,0,0
0,0,1,-0.994,0.018,-0.4,-0.095,0,0
1,0,0,-0.831,0.046,0.3,-0.038,0,0
0,1,0,0.47,-0.402,-0.307,0.065,0,0
0,1,0,4.048,0.812,9.537,-0.009,2,1
1,0,0,2.388,1.303,16.437,0.048,1,1
0,0,1,3.727,64.099,14.192,-0.001,3,1
0,1,0,1.771,-0.12,-0.294,-0.009,0,0
0,1,0,0.823,0.474,-0.53,-0.028,0,0
0,0,1,0.122,-0.45,0.52,0.058,0,0
0,0,1,2.422,35.188,9.047,0.077,2,1
1,0,0,-1.54,0.102,0.312,-0.082,0,0
0,0,1,6.87,-0.512,3.381,0.062,2,1
1,0,0,-1.682,-0.667,-0.154,0.043,0,0
0,1,0,8.408,0.117,3.378,0.095,2,1
1,0,0,1.693,-0.245,0.858,0.113,0,0
0,1,0,1.247,-0.033,-0.227,0.032,0,0
0,1,0,-0.27,0.009,-0.697,0.07,0,0
1,0,0,2.465,0.372,0.315,-0.073,0,0
1,0,0,-0.256,0.112,0.419,0.115,0,0
1,0,0,5.431,0.045,8.01,4.809,3,1
1,0,0,-1.414,0.282,-0.385,-0.096,0,0
0,0,1,-1.802,0.069,-0.4,0.031,0,0
0,1,0,-0.469,-0.186,-0.571,0.009,0,0
0,1,0,0.852,-0.199,0.243,0.011,0,0
0,1,0,2.594,0.123,-0.19,-0.114,1,0
0,0,1,7.156,0.053,6.824,3.764,3,1
0,0,1,6.823,-0.03,5.351,3.184,3,1
0,0,1,2.582,37.676,10.816,-0.021,3,1
1,0,0,4.907,1.414,13.337,-0.004,2,1
0,1,0,0.2,-0.25,0.804,2.342,1,0
0,1,0,0.579,-0.002,0.479,0.168,0,0
1,0,0,-0.035,0.123,-0.8,0.125,0,0
0,1,0,0.04,-0.126,-0.395,-0.229,0,0
0,0,1,-0.66,0.368,-0.335,-0.046,0,0
0,1,0,7.651,0.491,2.817,0.01,2,1
0,0,1,-0.044,-0.033,1.929,2.914,1,0
1,0,0,-0.039,0.167,0.051,0.134,0,0
1,0,0,0.247,-0.392,0.431,0.032,0,0
0,0,1,-1.085,0.147,0.039,-0.077,0,0
0,1,0,0.075,0.301,0.426,0.013,0,0
0,1,0,-1.067,0.2,0.325,0.039,0,0
0,1,0,4.471,-0.054,8.785,-0.195,2,1
0,0,1,-0.341,0.004,0.72,-0.001,0,0
1,0,0,1.487,22.612,18.537,0.011,2,1
0,0,1,-0.093,-0.024,0.199,0.032,0,0
0,0,1,-0.384,-0.067,-0.159,0.015,0,0
0,0,1,1.145,-0.085,0.46,0.134,0,0
0,1,0,3.508,0.304,4.354,4.27,3,1
0,0,1,1.403,53.364,15.157,-0.018,2,1
0,1,0,1.139,0.549,-0.146,-0.104,0,0
0,1,0,0.259,0.173,-0.18,-0.032,0,0
0,0,1,3.941,-0.291,7.242,5.734,3,1
1,0,0,6.723,0.024,8.914,2.661,3,1
0,1,0,-1.112,-0.371,-0.117,0.066,0,0
0,1,0,-0.149,0.025,-0.647,-0.023,0,0
0,0,1,1.06,0.352,0.407,1.982,1,0
1,0,0,-0.623,0.11,1.269,0.09,0,0
0,0,1,0.315,-0.35,-0.4,-0.018,0,0
1,0,0,2.35,-0.194,2.141,2.115,2,0
1,0,0,7.232,0.197,4.069,-0.055,2,1
0,0,1,0.186,0.026,-0.4,0.05,0,0
0,0,1,1.862,0.691,0.09,0.025,0,0
0,0,1,0.821,-0.085,-0.157,0.146,0,0
0,1,0,2.504,1.362,12.636,-0.004,2,1
0,0,1,0.126,-0.476,-0.041,0.116,0,0
0,0,1,1.151,-0.061,0.698,0.076,0,0
0,0,1,1.199,-0.119,3.018,1.947,2,0
0,1,0,3.572,0.281,6.106,3.6,3,1
0,0,1,11.211,0.124,6.169,-0.1,2,1
1,0,0,0.268,0.552,0.92,0.123,0,0
0,0,1,2.618,21.143,14.366,0.188,3,1
1,0,0,1.024,0.308,0.828,-0.059,0,0
1,0,0,0.067,-0.516,-0.222,0.054,0,0
0,0,1,3.35,1.768,11.774,-0.015,2,1
0,0,1,0.697,0.23,0.062,0.117,0,0
1,0,0,-1.495,0.105,-0.529,-0.003,0,0
0,1,0,0.16,-0.383,-0.048,-0.004,0,0
0,0,1,-0.415,-0.595,-0.163,-0.058,0,0
0,1,0,-0.392,-0.062,-0.422,0.07,0,0
0,0,1,-0.36,-0.304,-0.03,-0.039,0,0
0,1,0,7.043,-0.286,4.678,3.989,3,1
1,0,0,-1.891,-0.17,0.284,0.091,0,0
0,0,1,0.629,0.202,0.116,-0.033,0,0
1,0,0,1.514,-0.327,-0.262,-0.109,0,0
0,0,1,0.191,0.198,0.41,-0.01,0,0
0,0,1,1.13,1.108,13.075,-0.101,1,1
0,1,0,2.885,1.18,13.148,-0.115,2,1
0,0,1,2.765,1.595,11.797,0.009,2,1
0,0,1,-1.257,-0.022,-0.094,0.138,0,0
0,1,0,-0.075,0.169,-0.544,0.022,0,0
0,0,1,1.538,-0.087,0.032,0.017,0,0
0,1,0,-1.753,0.094,0.687,0.086,0,0
0,1,0,5.14,0.239,7.071,3.546,3,1
1,0,0,6.693,-0.174,7.706,-0.195,2,1
0,0,1,0.482,-0.2,-0.4,-0.074,0,0
0,1,0,2.519,0.085,0.243,3.303,2,0
0,0,1,6.11,-0.147,5.03,-0.025,2,1
0,1,0,3.272,-0.318,1.459,2.091,2,0
0,1,0,-0.63,-0.1,0.839,-0.014,0,0
0,1,0,-0.914,0.055,-0.825,-0.02,0,0
0,1,0,-2.012,-0.212,-0.056,0.056,0,0
0,1,0,0.287,0.334,0.483,0.127,0,0
1,0,0,1.253,13.187,19.157,-0.072,2,1
0,1,0,-0.728,0.204,0.712,0.042,0,0
0,1,0,-0.956,0.225,-0.142,-0.025,0,0
0,0,1,0.016,-0.1,0.025,0.114,0,0
0,0,1,1.952,31.433,19.272,0.058,2,1
1,0,0,-1.59,-0.083,0.085,-0.011,0,0
0,1,0,0.229,0.008,-0.764,-0.11,0,0
0,0,1,4.333,1.257,17.971,0.053,2,1
1,0,0,-0.686,0.287,0.327,-0.019,0,0
0,1,0,9.051,0.254,7.285,4.499,3,1
1,0,0,0.574,-0.092,0.83,-0.161,0,0
1,0,0,0.24,-0.187,-0.466,0.016,0,0
0,1,0,3.882,13.572,10.74,0.109,3,1
0,0,1,2.209,-0.301,-0.279,0.074,0,0
0,1,0,-1.422,-0.002,0.187,0.034,0,0
1,0,0,-0.73,-0.128,-0.096,-0.005,0,0
0,0,1,1.589,-0.292,0.266,0.002,0,0
0,1,0,1.314,-0.325,-0.6,0.09,0,0
0,1,0,0.715,0.04,-0.518,2.684,1,0
0,0,1,5.237,1.589,10.563,0.037,2,1
0,0,1,1.473,0.009,-0.4,-0.116,0,0
0,1,0,-2.17,-0.184,0.503,-0.025,0,0
0,0,1,4.279,22.985,19.555,0.012,3,1
0,1,0,2.456,1.148,12.905,-0.115,1,1
0,0,1,1.711,-0.048,0.9,0.075,0,0
0,1,0,6.987,0.141,4.049,0.117,2,1
0,1,0,-1.55,0.079,-0.591,0.061,0,0
1,0,0,-0.783,-0.32,0.391,0.291,0,0
0,1,0,0.287,0.438,0.565,0.154,0,0
0,0,1,0.388,0.396,-0.4,0.051,0,0
0,1,0,-0.676,0.095,0.712,0.033,0,0
0,1,0,1.125,7.084,11.436,-0.189,2,1
0,0,1,3.397,1.724,16.083,0.085,2,1
0,0,1,-0.524,-0.336,-0.4,-0.189,0,0
0,0,1,1.807,0.101,0.42,0.044,0,0
1,0,0,1.419,0.328,-0.33,-0.063,0,0
0,0,1,8.238,0.403,3.792,4.853,3,1
1,0,0,4.496,-0.002,7.354,5.846,3,1
0,0,1,-0.501,-0.459,0.216,-0.032,0,0
1,0,0,1.049,-0.356,0.052,-0.009,0,0
0,1,0,0.396,-0.101,0.967,-0.018,0,0
1,0,0,0.583,0.392,-0.8,0.003,0,0
0,0,1,8.039,-0.17,7.095,3.029,3,1
0,0,1,1.92,50.396,17.91,0.041,2,1
0,0,1,9.729,-0.182,3.157,0.07,2,1
0,0,1,10.962,-0.068,5.937,-0.136,2,1
1,0,0,9.906,-0.247,2.461,-0.043,2,1
0,0,1,-0.067,-0.328,0.131,-0.039,0,0
1,0,0,-0.18,0.218,-0.24,-0.072,0,0
0,1,0,-1.339,0.069,0.113,-0.025,0,0
1,0,0,1.06,0.043,1.09,-0.047,0,0
0,0,1,1.073,1.063,18.977,0.17,1,1
0,0,1,3.5,1.185,17.043,-0.11,2,1
0,0,1,3.595,34.552,16.082,0.13,3,1
1,0,0,5.693,0.366,2.321,0.073,2,1
0,1,0,-1.547,-0.328,0.038,0.021,0,0
0,1,0,7.886,0.388,6.772,-0.342,2,1
0,0,1,1.985,1.547,12.215,0.105,1,1
0,0,1,1.188,0.04,0.544,0.006,0,0
1,0,0,-0.999,0.214,0.225,-0.015,0,0
0,0,1,-0.612,0.108,0.109,-0.048,0,0
0,1,0,0.02,-0.044,-0.678,-0.055,0,0
1,0,0,-0.375,-0.207,0.595,-0.099,0,0
0,0,1,1.342,0.168,-0.4,0.022,0,0
0,1,0,-0.556,-0.003,0.689,0.085,0,0
0,0,1,1.226,0.276,0.005,0.007,0,0
0,1,0,-0.736,-0.038,-0.911,0.115,0,0
0,1,0,0.702,0.216,-0.091,0.132,0,0
0,0,1,-0.477,0.077,0.112,0.062,0,0
1,0,0,-0.419,-0.116,0.238,0.117,0,0
0,1,0,3.826,1.167,16.13,0.088,2,1
0,1,0,2.86,1.441,17.713,-0.092,2,1
0,1,0,-1.039,-0.102,-0.186,0.063,0,0
0,1,0,0.744,-0.088,0.821,-0.016,0,0
0,1,0,0.627,-0.337,0.131,0.094,0,0
1,0,0,0.171,-0.065,-0.008,-0.072,0,0
0,1,0,0.378,0.171,-0.845,0,0,0
1,0,0,-0.763,-0.016,0.533,-0.074,0,0
0,1,0,0.006,-0.368,0.24,-0.038,0,0
0,1,0,11.153,-0.007,1.934,0.146,1,1
1,0,0,-0.295,0.152,-0.8,-0.066,0,0
0,0,1,1.084,0.401,0.27,-0.044,0,0
0,0,1,9.624,0,3.44,-0.014,2,1
1,0,0,6.492,0.165,4.547,0,2,1
1,0,0,0.377,-0.111,0.373,-0.087,0,0
0,1,0,-1.833,-0.251,0.816,0.053,0,0
0,0,1,1.161,24.887,13.649,-0.107,2,1
0,1,0,1.74,5.699,17.708,-0.01,2,1
0,0,1,2.799,1.179,16.596,-0.08,2,1
1,0,0,7.689,-0.212,4.009,5.568,3,1
0,1,0,-0.915,0.374,-0.067,0.149,0,0
1,0,0,-1.754,-0.111,-0.296,0.107,0,0
0,1,0,2.149,0.38,4.772,3.514,2,1
0,1,0,5.227,0.181,6.127,3.777,3,1
1,0,0,2.276,1.52,11.835,-0.012,1,1
0,1,0,10.688,0.511,3.819,0.049,2,1
1,0,0,1.32,-0.044,-0.8,-0.025,0,0
0,1,0,-0.016,-0.341,0.162,-0.078,0,0
0,1,0,1.906,0.253,-0.621,0.067,0,0
0,1,0,1.651,0.185,-0.019,0.143,0,0
0,0,1,1.685,33.578,9.847,-0.067,2,1
0,1,0,0.227,0.099,0.557,0.02,0,0
1,0,0,-0.015,0.483,0.04,-0.058,0,0
0,1,0,0.878,0.08,0.112,0.076,0,0
0,1,0,0.345,0.054,0.591,0.015,0,0
0,0,1,-1.727,0.519,-0.259,-0.08,0,0
1,0,0,-1.544,0.009,0.791,-0.003,0,0
1,0,0,-0.922,-0.436,0.289,-0.012,0,0
1,0,0,0.053,0.126,-0.1,-0.033,0,0
0,1,0,5.493,-0.266,9.28,-0.244,2,1
0,1,0,0.327,-0.026,0.095,0.072,0,0
0,1,0,6.888,-0.028,5.59,4.987,3,1
0,0,1,-0.067,0.277,1.483,1.84,1,0
0,0,1,1.712,0.066,0.12,-0.032,0,0
0,0,1,-0.292,0.406,2.012,2.355,2,0
0,1,0,6.233,1.334,13.855,0.089,2,1
1,0,0,6.316,0.192,4.024,4.373,3,1
0,0,1,0.357,-0.235,0.009,-0.014,0,0
0,1,0,-0.545,-0.028,0.067,-0.108,0,0
0,0,1,1.812,-0.244,0.129,0.158,0,0
0,1,0,0.677,-0.126,-0.588,0.037,0,0
0,1,0,-1.139,0.177,-0.3,0.065,0,0
0,1,0,0.766,-0.057,-0.274,0.063,0,0
0,1,0,-0.683,-0.253,0.884,-0.132,0,0
0,1,0,8.055,0.276,6.373,-0.112,2,1
0,0,1,-0.422,0.518,-0.203,0.086,0,0
1,0,0,1.77,0.637,-0.086,-0.036,0,0
0,1,0,-0.392,0.427,1.487,-0.024,0,0
1,0,0,2.63,16.569,13.47,-0.009,3,1
0,1,0,2.259,-0.1,-0.28,-0.104,0,0
0,1,0,-0.658,0.071,0.167,-0.104,0,0
0,1,0,-1.236,-0.271,0.489,-0.152,0,0
0,0,1,0.209,0.231,0.036,0.068,0,0
0,1,0,-0.531,-0.417,-0.186,0.062,0,0
1,0,0,1.066,-0.073,-0.617,0.061,0,0
0,0,1,3.62,53.581,17.236,0.148,3,1
0,1,0,0.934,0.26,0.054,0.041,0,0
0,1,0,-0.514,0.016,0.028,0.052,0,0
0,1,0,-1.398,-0.134,-0.102,0.115,0,0
1,0,0,0.304,0.154,-0.166,0.07,0,0
0,1,0,0.58,13.193,15.098,0.073,2,1
0,0,1,-0.397,0.011,1.357,-0.058,0,0
1,0,0,2.978,16.201,13.627,0.104,3,1
1,0,0,3.262,2.041,17.075,-0.018,3,1
1,0,0,0.507,13.629,19.212,-0.012,2,1
1,0,0,1.364,-0.208,0.954,0.016,0,0
0,0,1,0.611,0.318,0.406,0.032,0,0
0,1,0,-1.218,0.245,0.513,0.003,0,0
0,0,1,5.797,0.155,6.414,-0.175,2,1
1,0,0,6.031,0.305,5.907,4.962,3,1
0,0,1,-0.027,-0.398,-0.4,0.079,0,0
0,1,0,-1.25,0.108,-0.341,-0.019,0,0
0,1,0,3.606,5.081,16.427,-0.109,3,1
1,0,0,7.283,-0.113,1.904,-0.012,1,1
1,0,0,0.237,-0.057,-0.07,-0.067,0,0
1,0,0,4.524,0.188,7.44,-0.363,2,1
0,1,0,1.79,-0.442,-0.014,-0.019,0,0
0,0,1,7.986,-0.31,11.059,-0.254,2,1
1,0,0,0.857,1.178,19.018,-0.016,1,1
1,0,0,5.826,1.295,16.528,-0.077,2,1
0,1,0,-0.574,0.06,-0.027,0.065,0,0
1,0,0,5.89,0.765,17.85,-0.042,2,1
1,0,0,2.026,0.052,0.216,0.015,0,0
0,0,1,-0.849,0.142,-0.09,-0.074,0,0
0,0,1,5.013,-0.143,4.776,3.711,3,1
0,0,1,0.195,-0.04,0.235,0.066,0,0
0,1,0,-0.3,-0.569,-0.091,-0.084,0,0
1,0,0,4.961,-0.07,5.377,0.137,2,1
0,1,0,5.721,0.224,7.947,-0.338,2,1
1,0,0,2.785,1.241,12.761,-0.001,2,1
0,0,1,1.332,-0.245,0.001,-0.058,0,0
1,0,0,5.067,-0.305,4.797,0.11,2,1
0,1,0,5.3,0.226,7.008,3.462,3,1
1,0,0,0.047,-0.187,1.178,3.127,1,0
0,1,0,1.251,-0.305,0.541,0.002,0,0
0,1,0,1.978,7.115,16.109,-0.033,2,1
1,0,0,-1.222,0.01,-0.211,-0.03,0,0
0,1,0,-0.798,-0.204,0.224,0.033,0,0
0,1,0,7.696,-0.082,6.23,0.006,2,1
0,1,0,-1.062,-0.168,0.119,-0.007,0,0
1,0,0,1.101,-0.082,0.209,0.209,0,0
1,0,0,4.61,1.44,14.138,0.046,2,1
0,0,1,-0.272,-0.527,-0.04,-0.161,0,0
0,1,0,0.44,-0.036,0.398,-0.126,0,0
0,0,1,0.874,-0.237,0.734,0.007,0,0
0,1,0,-0.831,0.237,0.138,-0.086,0,0
0,1,0,1.41,-0.101,-0.168,-0.036,0,0
1,0,0,-1.561,-0.461,0.53,0.007,0,0
0,1,0,6.993,-0.591,6.754,-0.043,2,1
1,0,0,1.18,0.263,-0.412,-0.011,0,0
0,0,1,3.876,1.229,11.039,-0.101,2,1
0,0,1,3.009,29.367,9.292,-0.013,3,1
1,0,0,7.971,0.359,3.85,5.655,3,1
0,0,1,1.39,0.289,0.586,-0.005,0,0
0,0,1,6.225,0.141,8.825,-0.275,2,1
0,0,1,0.769,-0.07,-0.4,-0.104,0,0
1,0,0,2.301,-0.343,0.009,-0.059,0,0
0,0,1,0.527,0.238,0.175,0.002,0,0
0,1,0,8.947,-0.361,3.221,-0.115,2,1
0,0,1,1.534,0.099,-0.4,0.033,0,0
1,0,0,-0.637,0.133,0.337,0.12,0,0
0,1,0,-0.418,-0.454,-0.224,0.079,0,0
0,1,0,-0.513,-0.236,0.817,-0.049,0,0
0,1,0,0.383,11.539,21.331,-0.103,2,1
1,0,0,-0.828,-0.164,-0.188,-0.093,0,0
1,0,0,0.272,0.036,0.532,0.005,0,0
1,0,0,1.88,0.093,0.17,-0.036,0,0
1,0,0,-1.526,-0.274,-0.733,-0.014,0,0
1,0,0,2.313,28.305,14.059,0.141,2,1
0,0,1,-0.035,0.031,-0.269,-0.126,0,0
1,0,0,-0.846,0.059,0.596,-0.033,0,0
1,0,0,2.217,0.349,0.152,0.056,0,0
0,1,0,5.27,-0.054,10.085,5.913,3,1
